epoch,filename,val_loss,train_loss
000,hulccap_prefix-000.pt,3.048174824565649,3.0790107584445274
001,hulccap_prefix-001.pt,1.326167292892933,1.3477099198047247
002,hulccap_prefix-002.pt,0.9138809777796268,0.9169856222619149
003,hulccap_prefix-003.pt,0.7358964579179883,0.7336675318602089
004,hulccap_prefix-004.pt,0.7105250209569931,0.6954478077427991
005,hulccap_prefix-005.pt,0.5873770671896636,0.5722670632173711
006,hulccap_prefix-006.pt,0.5235885377041996,0.5111256956682769
007,hulccap_prefix-007.pt,0.5198084767907858,0.4964930756812526
008,hulccap_prefix-008.pt,0.4565695379860699,0.4376210544339593
009,hulccap_prefix-009.pt,0.426410217769444,0.4098199291206966
010,hulccap_prefix-010.pt,0.40621715132147074,0.3824392607278913
011,hulccap_prefix-011.pt,0.41223602229729295,0.3813358071808503
012,hulccap_prefix-012.pt,0.38205121643841267,0.34640743520772344
013,hulccap_prefix-013.pt,0.3694421639665961,0.3436375742203721
014,hulccap_prefix-014.pt,0.3641658164560795,0.33134678428603853
015,hulccap_prefix-015.pt,0.3430209318175912,0.31148620302617736
016,hulccap_prefix-016.pt,0.34334984328597784,0.3101845462559911
017,hulccap_prefix-017.pt,0.3353105974383652,0.3020673557141117
018,hulccap_prefix-018.pt,0.32775293616577983,0.29619932968482793
019,hulccap_prefix-019.pt,0.3396432891022414,0.2948481595126268
020,hulccap_prefix-020.pt,0.3225051364861429,0.28159890990019587
021,hulccap_prefix-021.pt,0.32431508507579565,0.27557484448141767
022,hulccap_prefix-022.pt,0.32227043993771076,0.27865039995897595
023,hulccap_prefix-023.pt,0.31923667388036847,0.2691237848031558
024,hulccap_prefix-024.pt,0.32300469116307795,0.2666888443109031
025,hulccap_prefix-025.pt,0.3275160004850477,0.26708355346387047
026,hulccap_prefix-026.pt,0.3251856181304902,0.26891515146349076
027,hulccap_prefix-027.pt,0.33458745502866805,0.2654362689947414
028,hulccap_prefix-028.pt,0.33857415500096977,0.26444646567570457
029,hulccap_prefix-029.pt,0.3227511472068727,0.24941244261844137
030,hulccap_prefix-030.pt,0.3250262890942395,0.24381924404347796
031,hulccap_prefix-031.pt,0.32688345783390105,0.2456648363688282
032,hulccap_prefix-032.pt,0.32753213215619326,0.2489952346617559
033,hulccap_prefix-033.pt,0.3219915213994682,0.22954797545140407
034,hulccap_prefix-034.pt,0.33143161912448704,0.22946743100788736
035,hulccap_prefix-035.pt,0.3230960313230753,0.22406602968865094
036,hulccap_prefix-036.pt,0.3363232898991555,0.23294739406613918
037,hulccap_prefix-037.pt,0.3325792804826051,0.22110687005928373
038,hulccap_prefix-038.pt,0.34551258641295135,0.22900703382269244
039,hulccap_prefix-039.pt,0.3344930652529001,0.2079646310702291
040,hulccap_prefix-040.pt,0.34402300883084536,0.22076271205119255
041,hulccap_prefix-041.pt,0.34012756776064634,0.20580724513047952
042,hulccap_prefix-042.pt,0.3479198105633259,0.20318691205012834
043,hulccap_prefix-043.pt,0.3491180296987295,0.18965323315788282
044,hulccap_prefix-044.pt,0.36222504125908017,0.19758138821875196
045,hulccap_prefix-045.pt,0.3610222670249641,0.18314791577534512
046,hulccap_prefix-046.pt,0.37243789760395885,0.18736889496492076
047,hulccap_prefix-047.pt,0.36372455256059766,0.17436466718852706
048,hulccap_prefix-048.pt,0.3739589136093855,0.16605763622440653
049,hulccap_prefix-049.pt,0.3772338042035699,0.16978625767513228
050,hulccap_prefix-050.pt,0.3862630003131926,0.15554690033754456
